municipio_nome,situacao_obra,ambito,valor_inicial_contrato,valor_total_pago,contratada,cnpj_contratada,contratante,classificacao,data_paralisacao,descricao_obra,endereco,url_obra,data_prevista_conclusao
Taquaritinga,Paralisada,Municipal,305981.17,208485.58,NOVA ESTRADAS E CONSTRUÇÕES LTDA,07.489.950/0001-70,PREFEITURA MUNICIPAL DE TAQUARITINGA,Mobilidade urbana - vias urbanas,Não informado,"Contrato de Repasse n° 820067/2015 - Recapeamento asfáltico de diversas ruas do Município de Taquaritinga-SP. Neste caso, a obra sofreu paralisação no ano de 2017 devido ao início de um processo de Reprogramação de Projeto, visando maior acessibilidade e segurança na área de intervenção. Visto o atraso acarretado, houve a decisão de desistência da reprogramação. Neste ínterim, houve um aumento significativo nos valores de CAP (Cimento Asfáltico de Petróleo), principal insumo de CBUQ (Concreto Betuminoso Usinado a Quente), ocasionando em uma solicitação da empresa no realinhamento de preços da planilha orçamentária. No Item 28. Motivo da paralisação/atraso"" deste questionário, foi optado ""Alterações contratuais, com reflexos no percentual limite de aditivos"" pela falta de uma opção mais adequada. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações. """,Não informado,Não informado,20/01/2017
Taquaritinga,Paralisada,Municipal,333986.72,176283.74,CDB CONSTRUTORA EIRELI ME,25.174.747/0001-97,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"Reforma, ampliacação e readequação do prédio público onde funciona a Escola Municipal Mineo Rossi"", localizado à Rua Gabriel Teixeira de Paula, 243 - Jardim São Sebastião, município de Taquaritinga. Esta obra encontra-se paralisada por empecilhos acarretados pela empresa vencedora. no momento, a mesma está passando por grandes dificuldades financeiras, chegando num momento em que a Administração Pública recebeu uma notificação judicial para não realizar pagamentos para a empresa. Desta forma, uma rescisão com a mesma foi firmada para que as próximas colocadas possam ser elencadas e dar prosseguimento à obra. No Item ""28. Motivo da paralisação/atraso"" foi optado ""Inadimplemento da empresa contratada"" por falta de outra opção mais adequada, já que a situação real foi mais complexa que a assinalada.""",Não informado,Não informado,27/04/2018
Taquaritinga,Paralisada,Municipal,256440.41,127357.75,LARA CONSTRUÇÕES E EMPRENDIMENTOS IMOBILIÁRIOS LTDA - ME,17.523.329/0001-30,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Contrato de Repasse n° 835808/2016 - APOIO A PROJETOS DE INFRAESTRUTURA TURÍSTICA -Construção do Centro de Atendimento ao Turista no Município de Taquaritinga-SP. Trata-se de uma etapa complementar ao Contrato de Repasse n° 800879/2014, ambos destinados à Revitalização da Praça Dr. Horácio Ramalho. Desta forma, como houve a Reprogramação de um Contrato, o outro necessitava de modificações, a fim de seguir uma mesma linguagem urbanística. Visando a compatibilidade de projetos, tornando-os complementares, mas independentes entre si, o levantamento de todas as peças técnicas levou certo tempo. assim, o processo licitatório ocorreu somente em 2018. Lembrando que um mesmo objeto foi dividido em três partes, sendo a mesma empresa ganhadora dos processos de licitação, o que acarretou num atraso significativo no início das obras. No Item 28. Motivo da paralisação/atraso"" foi optado ""Deficiências/insuficiências nas informações no projeto básico"", por falta de outra opção mais adequada, já que não foi a deficiência de informações que acarretou a paralisação, mas sim a compatibilidade de projetos, o atraso da retomada das obras pela Contratada e algumas modificações projetuais averiguadas in loco. Vale ressaltar que o ""Valor de Obra"", ""Valor Convenente"" e ""Valor Contrapartida"" deste questionário será referenciado ao Valor de Investimento contratado perante o Ministério. Além disso, foi adotado valores cadastrados no SICONV (Sistema de Convênios), visando a precisão das informações.""",Não informado,Não informado,21/12/2018
Taquaritinga,Paralisada,Municipal,1280881.33,775705.94,GALHARDI CONSTRUÇÕES E INCORPORAÇÕES IMOBILIÁRIAS LTDA,09.557.423/0001-81,PREFEITURA MUNICIPAL DE TAQUARITINGA,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,"RETIFICAÇÃO DO FORMULÁRIO ANTERIOR > Construção de uma creche infantil para 150 crianças, conforme projeto padrão CR-01 elaborado pela Fundação para o Desenvolvimento da Educação – FDE, na Rua Roberto Francisco Falzetta – Área Institucional – Unidade I – Jardim São Luiz – Município de Taquaritinga/SP.",Não informado,Não informado,08/06/2015
Taquarivaí,Paralisada,Municipal,221773.3,77264, CONSTRUTORA ADM LTDA-EPP,04.038.015/0001-08,PREFEITURA MUNICIPAL DE TAQUARIVAI,Infraestrutura Urbana - Urbanização,16/10/2017,Lajotamento incluindo guias pré-moldadas e galerias de águas pluviais da Rua Maria Davina de Lima Santos.,Rua Maria Davina de Lima Santos,"https://www.google.com.br/maps/place/23%C2%B055'45.2%22S+48%C2%B042'13.1%22W/@-23.9292302,-487044198.273m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-23.929232!4d-48.7036324",30/06/2018
Tarabai,Paralisada,Municipal,174296.81,70710.88,CARVALHO E CARVALHO ENGENHARIA LTDA,07.441.219/0001-75,PREFEITURA MUNICIPAL DE TARABAI,"Equipamento urbanos (praças, quadras e similares)",Não informado,Obra para conclusão da construção de um Ginásio de Esportes do município. Devido a falta de repasses ocorreu uma rescisão contratual o que deixou a obra sem empresa para executar.,Não informado,Não informado,31/07/2009
Tarumã,Paralisada,Municipal,1169516.85,584893.02,ELGEL ELETRICIDADE E ENGENHARIA LTDA,67.343.533/0001-47,PREFEITURA MUNICIPAL DE TARUMA,"Equipamento urbanos (praças, quadras e similares)",10/10/2017,"Construção do Centro Cultural de Tarumã,  área de 947.26 m², operação caixa 1022061-05, Siconv 800971, obra paralisada em virtude do distrato com a empresa vencedora da última licitação. Reprogramação já aprovada e a nova licitação já está agendada para dia 12/07/2019.",Av. Flamboyants,"w.google.com/maps/place/22°45'13.2""S+50°34'40.3""W/@-22.7536648,-505783942.181m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-22.7536658!4d-50.5778472?hl=pt-BR",13/02/2020
Tarumã,Paralisada,Municipal,167913.13,28331.94,OBRACRI EPP LTDA,11.809.435/0001-06,PREFEITURA MUNICIPAL DE TARUMA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",19/07/2018,"Ampliação da UBS J. Sant. da Graça, área construída  de 118.47m², operação Caixa 337480-32, Siconv 746944",Av. Tarumã ,"https://www.google.com/maps/place/22%C2%B044'43.5%22S+50%C2%B034'29.1%22W/@-22.7454058,-505752952.181m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-22.7454071!4d-50.5747477?hl=pt-BR",31/12/2019
Tarumã,Paralisada,Municipal,253065.86,122455.86,NEW SAT MONTAGENS E LOCAÇÕES LTDA EPP - DISTRATO JÁ REALIZADO COM ESTA EMPRESA.,20.523.615/0001-00,PREFEITURA MUNICIPAL DE TARUMA,"Equipamento urbanos (praças, quadras e similares)",19/07/2017,"Implantação de Infraestrutura Esportiva, com área de 230.66 m² no Parque Vicente Benelli, no município de Tarumã. Trata-se de construção de vestiários, depósito e Varandas ao lado de uma piscina municipal. A obra ensontra-se paralisada em virtude de distrato com o fornecedor vencedor da última licitação. Atualmente está em vias de aprovação a reprogramação do contrato para nova licitação e posterior reinicio de obra.",Av. Flamboyants,"https://www.google.com/maps/place/22%C2%B045'11.1%22S+50%C2%B034'24.2%22W/@-22.753072,-505755627.723m/data=!3m2!1e3!4b1!4m6!3m5!1s0x0:0x0!7e2!8m2!3d-22.7530772!4d-50.5733741?hl=pt-BR",31/12/2016
Tejupá,Paralisada,Municipal,183639.06,50921.66,CONSTRUTORA PORTAL DO VALE LTDA - EPP,09.620.399/0001-88,PREFEITURA MUNICIPAL DE TEJUPA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Obra da Quadra Coberta de Águas Virtuosas - Escola Marivaldo Tonon. Obra paralisada em decorrência de vencimento do convênio. O prefeito atual já foi duas vezes a Brasilia para solucionar o problema e atualmente encontra-se em processo de Repactuação do Termo de Compromisso conforme resolução FNDE 03 de 23/02/2018.,Não informado,Não informado,01/04/2016
Tejupá,Paralisada,Municipal,2178085.49,1848531.54,NILSON SEBASTIÃO NOGUEIRA FABRICIO - ME,04.980.540/0001-30,PREFEITURA MUNICIPAL DE TEJUPA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Obra paralisada desde 2012. Trata-se de uma escola em construção com recursos do Governo do Estado. Obra paralisada por pagamento indevido e somente solucionada em janeiro de 2019 com parcelamento de importância a ser devolvida ao Estado.,Não informado,Não informado,09/11/2012
Teodoro Sampaio,Paralisada,Municipal,439024.09,313475.83,URBANZI EIRELLI - EPP,11.069.142/0001-21,PREFEITURA MUNICIPAL DE TEODORO SAMPAIO,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,Obra de construção de um barração e de área administrativa para Coleta Seletiva,Não informado,Não informado,05/01/2019
Terra Roxa,Paralisada,Municipal,336597.47,167603.68,CJL CONSTRUTORA LTDA - EPP,10.514.077/0001-33,PREFEITURA MUNICIPAL DE TERRA ROXA,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Justificamos que este Executivo Municipal está empenhado em cumprir com suas obrigações executando por inteiro o objeto do contrato acima referenciado, mas, a empresa vencedora da Licitação não esta cumprindo com suas obrigações. Foi enviado ao Ministério dos Esportes um plano de ataque cujo cronograma programava o final da obra para janeiro de 2019, no entanto, neste período comprovamos que a empresa não disponibilizava de recursos financeiros para dar continuidade e termino do objeto no prazo proposto, OBRA COM O CONTRATO REINCIDIDO.",Não informado,Não informado,30/11/2016
Tietê,Paralisada,Municipal,4248934.55,753027.66,ECOPONTES - SISTEMAS ESTRUTURAIS SUSTENTÁVEIS,13.613.420/0001-95,PREFEITURA MUNICIPAL DE TIETE,"Mobilidade urbana - Pontes, viadutos e similares",08/04/2016,Construção de passarela pênsil sobre o Rio Tietê,Avenida Fernando Costa,"https://www.google.com.br/maps/place/Av.+Fernando+Costa,+Tiet%C3%AA+-+SP,+18530-000/@-23.1017528,-477202147.16.25z/data=!4m5!3m4!1s0x94c6127bbf9290b9:0xd94e587e199c755d!8m2!3d-23.1017073!4d-47.7185685?hl=pt-BR&authuser=0",23/06/2016
Torrinha,Paralisada,Municipal,173041.28,116124.88,MIRIAM BUENO TERASSI CONSTRUÇÃO ME,57.114.050/0001-17,PREFEITURA MUNICIPAL DE TORRINHA,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONSTRUÇÃO DA PRAÇA DA JUVENTUDE,Não informado,Não informado,27/12/2016
Torrinha,Paralisada,Municipal,569288.05,364376,CONSTRUTORA JR TORRES LTDA,13.981.599/0001-33,PREFEITURA MUNICIPAL DE TORRINHA,"Equipamento urbanos (praças, quadras e similares)",Não informado,CONSTRUÇÃO DE CONJUNTO ESPORTIVO COM EQUIPAMENTOS-OBRAS NA PRAÇA E CONSTRUÇÃO DO PRÉDIO DA FISIOTERAPIA.,Não informado,Não informado,27/03/2014
Torrinha,Paralisada,Municipal,95395.1,0,RODRIGO FERNANDO PORTO ME,14.850.282/0001-20,PREFEITURA MUNICIPAL DE TORRINHA,Mobilidade urbana - vias urbanas,Não informado,"PAVIMENTAÇÃO ASFÁLTICA COM GUIAS EXTRUSADAS, SINALIZAÇÃO VIÁRIA, EM VÁRIAS RUAS DO MUNICÍPIO DE TORRINHA (AVENIDA ALBINO CANDIOTI - PARALELA A SP 197)",Não informado,Não informado,03/12/2016
Torrinha,Paralisada,Municipal,258337.28,179969.12,MIRIAM BUENO TERASSI CONSTRUÇÃO ME,57.114.050/0001-17,PREFEITURA MUNICIPAL DE TORRINHA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção do Centro de Convivência do Idoso.,Não informado,Não informado,09/09/2016
Torrinha,Paralisada,Municipal,96808.24,80412.91,CONSTRUTORA JR TORRES LTDA,13.981.599/0001-33,PREFEITURA MUNICIPAL DE TORRINHA,"Saúde (Hospitais, Postos de Saúde, UBS, CAPS e similares)",Não informado,CONSTRUÇÃO DA ACADEMIA DA SAÚDE,Não informado,Não informado,16/04/2014
Trabiju,Paralisada,Municipal,647000,394682.79,MONTEBRAZ ARARAQUARA MONTAGENS INDUSTRIAIS EIRELI ME,11.595.767/0001-27,PREFEITURA MUNICIPAL DE TRABIJU,"Segurança pública (Delegacias, penitenciárias e similares)",29/04/2016,Construção do prédio da Delegacia de Policia de Trabiju.,Não informado,Não informado,30/09/2016
Tremembé,Paralisada,Municipal,1593299.7,0,VERTSA CONSTRUÇÕES LTDA,26.995.487/0001-83,PREFEITURA MUNICIPAL DE TREMEMBE,"Equipamento urbanos (praças, quadras e similares)",Não informado,Requalificação de Praças do Centro Turístico -  CP 02/2018,Não informado,Não informado,13/07/2019
Tupã,Paralisada,Municipal,1618137.56,400000,NOROMIX CONCRETO LTDA,10.558.895/0001-38,PREFEITURA MUNICIPAL DE TUPA,Outros,04/03/2019,"Recapeamento Asfáltico, do Tipo CBUQ, das vias Públicas - Rua Aimorés e Rua Marília",Rua Aimorés e Rua Marília,,27/01/2019
Tupã,Paralisada,Municipal,24730199.45,15178551,CONSÓRCIO TUPÃ AMBIENTAL - CTA,12.277.918/0001-61,PREFEITURA MUNICIPAL DE TUPA,"Abastecimento de água - Captação, Adução, Tratamento e similares",04/07/2016,Macrodrenagem na Bacia do Córrego Afonso XIII  Braço Direito (FGTS) 12844000.00 (Financiamento) + 676000.00 (Contrapartida) Braço Esquerdo (OGU) 10573500.00 (Repasse) + 1356499.52 (Contrapartida),Área Urbana,,26/01/2012
Tupã,Paralisada,Municipal,690177.53,942228.03,SIRLEI BERTAGLIA MANOEL ME,15.100.769/0001-59,PREFEITURA MUNICIPAL DE TUPA,"Equipamento urbanos (praças, quadras e similares)",01/01/2014,Construção do Espaço das Artes,Avenida Tamoios,,14/12/2013
Tupã,Paralisada,Municipal,447413.58,392946.05,CONSTRUTORA CHEMAR LTDA,07.803.325/0001-51,PREFEITURA MUNICIPAL DE TUPA,"Equipamento urbanos (praças, quadras e similares)",22/05/2017,Revitalização do Centro do Distrito de Varpa,Distrito de Varpa - Centro,,16/07/2016
Tupi Paulista,Paralisada,Municipal,1573893.74,1110319.74,RINCOL CONSTRUÇÕES & INCORPORAÇÕES LTDA. EPP,10.268.327/0001-00,PREFEITURA MUNICIPAL DE TUPI PAULISTA,"Educação - Universidades, Faculdades, Escolas e similares",15/01/2019,Construçao de uma Creche Escola de Educaçao Infantil.,Continuação da Rua Arcebispo Lemieux,,31/12/2019
Tupi Paulista,Paralisada,Municipal,179483.34,61136.39,DIAS & SANTOS CONSTRUÇÃO LTDA.,09.083.907/0001-36,PREFEITURA MUNICIPAL DE TUPI PAULISTA,"Equipamento urbanos (praças, quadras e similares)",28/09/2017,Construção de Praça Publica no Conjunto Habitacional CDHU,Não informado,Não informado,31/12/2019
Tupi Paulista,Paralisada,Municipal,179483.43,61136.39,DIAS & SANTOS CONSTRUÇÃO LTDA.,09.083.907/0001-36,PREFEITURA MUNICIPAL DE TUPI PAULISTA,"Equipamento urbanos (praças, quadras e similares)",Não informado,Construção de Praça Publica no Conjunto Habitacional CDHU,Não informado,Não informado,31/12/2019
Turmalina,Paralisada,Municipal,996559.84,412501.36,TECHNO CONSTRUTORA FERNANDÓPOLIS LTDA,10.209.657/0001-17,PREFEITURA MUNICIPAL DE TURMALINA,"Educação - Universidades, Faculdades, Escolas e similares",30/03/2016,Construção de Prédio para Creche e Pré-Escola - Pró-Infância,RUA TREZE DE MAIO,,31/05/2011
Ubatuba,Paralisada,Estadual,2810933.95,25794.34,TECTOM SERVIÇOS COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO EIRELLI - EPP,04.384.064/0001-94,FUNDACAO PARA A CONSERVACAO E A PRODUCAO FLORESTAL DO ESTADO DE SAO PAULO - FUNDACAO FLORESTAL,"Equipamento urbanos (praças, quadras e similares)",Não informado,"Obra de implementação de trilha de acesso universal, com aproximadamente 700m, suspensa, em madeira, com complementação de equipamentos facilitadores, também em madeira na Trilha da Pedra do Navio e do Saco Grande no Parque Estadual Ilha Anchieta.",Não informado,Não informado,06/06/2019
Valentim Gentil,Paralisada,Municipal,298174.91,150362.54,MAGON CONSTRUTORA E INCORPORAÇÃO LTDA,14.529.183/0001-41,PREFEITURA MUNICIPAL DE VALENTIM GENTIL,"Equipamento urbanos (praças, quadras e similares)",14/11/2017,construção de pista de skate - convenio nº 1025068-86/2015,Não informado,Não informado,20/05/2019
Valinhos,Paralisada,Municipal,671191.18,9532.9,EMPRESA INVESTIMENTO CAMPINAS COMERCIAL PAVIMENTADORA E CONSTRUTORA LTDA.,05.147.100/0001-69,PREFEITURA MUNICIPAL DE VALINHOS,Mobilidade urbana - vias urbanas,Não informado,"Obra de pavimentação asfáltica e serviços complementares  - Local – Trecho da Rua João Bissoto Filho, Trecho da Rua Antônio Matiazzo e Trecho da Rua Gema R. Rodrigues - Bairro Santa Elisa - Valinhos - Sp. Motivo da paralisação de obra – O contrato nº 23/2017 foi encerrado pela não apresentação de certidão de regularização fiscal federal, o que, impossibilitou a prorrogação do contrato.",Não informado,Não informado,18/10/2018
Valinhos,Paralisada,Municipal,774963.38,90441.44,EMPRESA INVESTIMENTO CAMPINAS COMERCIAL PAVIMENTADORA E CONSTRUTORA LTDA.,05.147.100/0001-69,PREFEITURA MUNICIPAL DE VALINHOS,Mobilidade urbana - vias urbanas,Não informado,"Obra de pavimentação asfáltica e serviços complementares - Local - Av. João Antunes dos Santos e Rua José Guiraldello - Bairro - Jardim Pinheiros - Valinhos - Sp. Motivo da paralisação de obra - O contrato nº 23/2015 foi encerrado pela não apresentação de certidão de regularidade fiscal federal, o que, impossibilitou a prorrogação do contrato.",Não informado,Não informado,30/06/2018
Valinhos,Paralisada,Municipal,370555.87,68520.78,EMPRESA INVESTIMENTO CAMPINAS COMERCIAL PAVIMENTADORA E CONSTRUTORA LTDA.,05.147.100/0001-69,PREFEITURA MUNICIPAL DE VALINHOS,Mobilidade urbana - vias urbanas,Não informado,"Obra de pavimentação asfáltica e serviços complementares  - Local – Rua Paiquerê - Bairro - Paiquerê - Valinhos  - SP. Motivo da paralisação de obra – O contrato nº 28/2015, foi encerrado pela não apresentação de certidão de regularização fiscal federal, o que, impossibilitou a prorrogação do contrato.",Não informado,Não informado,29/06/2018
Valparaíso,Paralisada,Municipal,1001918.84,0,T N OKA TECNOLOGIA E CONSTRUÇÕES LTDA - EPP,20.063.519/0001-26,PREFEITURA MUNICIPAL DE VALPARAISO,"Educação - Universidades, Faculdades, Escolas e similares",Não informado,CONSTRUÇÃO DE CRECHEA JARDIM NOVA IORQUE RUA COLIBRI VALPARAÍSO/SP,Não informado,Não informado,03/02/2020
